fitness,player_life,enemy_life,time,group,repetition,enemy,gain
12.59732261812772,0,80.0,2778,1729458279-20908-best_individual,0,8,-80.0
12.59732261812772,0,80.0,2778,1729458279-20908-best_individual,1,8,-80.0
12.59732261812772,0,80.0,2778,1729458279-20908-best_individual,2,8,-80.0
12.59732261812772,0,80.0,2778,1729458279-20908-best_individual,3,8,-80.0
12.59732261812772,0,80.0,2778,1729458279-20908-best_individual,4,8,-80.0
21.269900217026425,0,70.0,2692,1729458290-5524-best_individual,0,1,-70.0
21.269900217026425,0,70.0,2692,1729458290-5524-best_individual,1,1,-70.0
21.269900217026425,0,70.0,2692,1729458290-5524-best_individual,2,1,-70.0
21.269900217026425,0,70.0,2692,1729458290-5524-best_individual,3,1,-70.0
21.269900217026425,0,70.0,2692,1729458290-5524-best_individual,4,1,-70.0
90.84704041507838,64,0,2742,1729458290-5524-best_individual,0,2,64
90.84704041507838,64,0,2742,1729458290-5524-best_individual,1,2,64
90.84704041507838,64,0,2742,1729458290-5524-best_individual,2,2,64
90.84704041507838,64,0,2742,1729458290-5524-best_individual,3,2,64
90.84704041507838,64,0,2742,1729458290-5524-best_individual,4,2,64
85.01003982910274,8,0,2673,1729458290-5524-best_individual,0,3,8
85.01003982910274,8,0,2673,1729458290-5524-best_individual,1,3,8
85.01003982910274,8,0,2673,1729458290-5524-best_individual,2,3,8
85.01003982910274,8,0,2673,1729458290-5524-best_individual,3,3,8
85.01003982910274,8,0,2673,1729458290-5524-best_individual,4,3,8
21.41275134159975,0,70.0,2733,1729458290-5524-best_individual,0,4,-70.0
21.41275134159975,0,70.0,2733,1729458290-5524-best_individual,1,4,-70.0
21.41275134159975,0,70.0,2733,1729458290-5524-best_individual,2,4,-70.0
21.41275134159975,0,70.0,2733,1729458290-5524-best_individual,3,4,-70.0
21.41275134159975,0,70.0,2733,1729458290-5524-best_individual,4,4,-70.0
90.69275134159977,62.80000000000034,0,2733,1729458290-5524-best_individual,0,5,62.80000000000034
90.69275134159977,62.80000000000034,0,2733,1729458290-5524-best_individual,1,5,62.80000000000034
90.69275134159977,62.80000000000034,0,2733,1729458290-5524-best_individual,2,5,62.80000000000034
90.69275134159977,62.80000000000034,0,2733,1729458290-5524-best_individual,3,5,62.80000000000034
90.69275134159977,62.80000000000034,0,2733,1729458290-5524-best_individual,4,5,62.80000000000034
12.96304739758637,0,80.0,2846,1729458290-5524-best_individual,0,6,-80.0
12.96304739758637,0,80.0,2846,1729458290-5524-best_individual,1,6,-80.0
12.96304739758637,0,80.0,2846,1729458290-5524-best_individual,2,6,-80.0
12.96304739758637,0,80.0,2846,1729458290-5524-best_individual,3,6,-80.0
12.96304739758637,0,80.0,2846,1729458290-5524-best_individual,4,6,-80.0
86.67289246928256,20.200000000000237,0,2790,1729458290-5524-best_individual,0,7,20.200000000000237
86.67289246928256,20.200000000000237,0,2790,1729458290-5524-best_individual,1,7,20.200000000000237
86.67289246928256,20.200000000000237,0,2790,1729458290-5524-best_individual,2,7,20.200000000000237
86.67289246928256,20.200000000000237,0,2790,1729458290-5524-best_individual,3,7,20.200000000000237
86.67289246928256,20.200000000000237,0,2790,1729458290-5524-best_individual,4,7,20.200000000000237
84.34621389609809,5.200000000000234,0,2520,1729458290-5524-best_individual,0,8,5.200000000000234
84.34621389609809,5.200000000000234,0,2520,1729458290-5524-best_individual,1,8,5.200000000000234
84.34621389609809,5.200000000000234,0,2520,1729458290-5524-best_individual,2,8,5.200000000000234
84.34621389609809,5.200000000000234,0,2520,1729458290-5524-best_individual,3,8,5.200000000000234
84.34621389609809,5.200000000000234,0,2520,1729458290-5524-best_individual,4,8,5.200000000000234
